fecha,mes,anio,servicio,tipo_pago,afluencia
2022-07-01,Julio,2022,Nochebús,Prepago,10
2022-07-01,Julio,2022,Nochebús,Gratuidad,588
2022-07-02,Julio,2022,Nochebús,Boleto,1245
2022-07-02,Julio,2022,Nochebús,Prepago,14
2022-07-02,Julio,2022,Nochebús,Gratuidad,712
2022-07-03,Julio,2022,Nochebús,Boleto,1404
2022-07-03,Julio,2022,Nochebús,Prepago,7
2022-07-03,Julio,2022,Nochebús,Gratuidad,774
2022-07-04,Julio,2022,Nochebús,Boleto,731
2022-07-04,Julio,2022,Nochebús,Prepago,1
2022-07-04,Julio,2022,Nochebús,Gratuidad,400
2022-07-05,Julio,2022,Nochebús,Boleto,824
2022-07-05,Julio,2022,Nochebús,Prepago,2
2022-07-05,Julio,2022,Nochebús,Gratuidad,479
2022-07-06,Julio,2022,Nochebús,Boleto,572
2022-07-06,Julio,2022,Nochebús,Prepago,3
2022-07-06,Julio,2022,Nochebús,Gratuidad,318
2022-07-07,Julio,2022,Nochebús,Boleto,926
2022-07-07,Julio,2022,Nochebús,Prepago,7
2022-07-07,Julio,2022,Nochebús,Gratuidad,523
2022-07-08,Julio,2022,Nochebús,Boleto,1042
2022-07-08,Julio,2022,Nochebús,Prepago,1
2022-07-08,Julio,2022,Nochebús,Gratuidad,564
2022-07-09,Julio,2022,Nochebús,Boleto,1163
2022-07-09,Julio,2022,Nochebús,Prepago,11
2022-07-09,Julio,2022,Nochebús,Gratuidad,654
2022-07-10,Julio,2022,Nochebús,Boleto,1218
2022-07-10,Julio,2022,Nochebús,Prepago,7
2022-07-10,Julio,2022,Nochebús,Gratuidad,689
2022-07-11,Julio,2022,Nochebús,Boleto,614
2022-07-11,Julio,2022,Nochebús,Prepago,0
2022-07-11,Julio,2022,Nochebús,Gratuidad,347
2022-07-12,Julio,2022,Nochebús,Boleto,721
2022-07-12,Julio,2022,Nochebús,Prepago,0
2022-07-12,Julio,2022,Nochebús,Gratuidad,409
2022-07-13,Julio,2022,Nochebús,Boleto,797
2022-07-13,Julio,2022,Nochebús,Prepago,0
2022-07-13,Julio,2022,Nochebús,Gratuidad,434
2022-07-14,Julio,2022,Nochebús,Boleto,944
2022-07-14,Julio,2022,Nochebús,Prepago,0
2022-07-14,Julio,2022,Nochebús,Gratuidad,515
2022-07-15,Julio,2022,Nochebús,Boleto,1034
2022-07-15,Julio,2022,Nochebús,Prepago,7
2022-07-15,Julio,2022,Nochebús,Gratuidad,560
2022-07-16,Julio,2022,Nochebús,Boleto,1208
2022-07-16,Julio,2022,Nochebús,Prepago,13
2022-07-16,Julio,2022,Nochebús,Gratuidad,682
2022-07-17,Julio,2022,Nochebús,Boleto,1430
2022-07-17,Julio,2022,Nochebús,Prepago,8
2022-07-17,Julio,2022,Nochebús,Gratuidad,815
2022-07-18,Julio,2022,Nochebús,Boleto,601
2022-07-18,Julio,2022,Nochebús,Prepago,0
2022-07-18,Julio,2022,Nochebús,Gratuidad,334
2022-07-19,Julio,2022,Nochebús,Boleto,736
2022-07-19,Julio,2022,Nochebús,Prepago,5
2022-07-19,Julio,2022,Nochebús,Gratuidad,403
2022-07-20,Julio,2022,Nochebús,Boleto,736
2022-07-20,Julio,2022,Nochebús,Prepago,3
2022-07-20,Julio,2022,Nochebús,Gratuidad,402
2022-07-21,Julio,2022,Nochebús,Boleto,946
2022-07-21,Julio,2022,Nochebús,Prepago,5
2022-07-21,Julio,2022,Nochebús,Gratuidad,517
2022-07-22,Julio,2022,Nochebús,Boleto,1073
2022-07-22,Julio,2022,Nochebús,Prepago,11
2022-07-22,Julio,2022,Nochebús,Gratuidad,584
2022-07-23,Julio,2022,Nochebús,Boleto,1137
2022-07-23,Julio,2022,Nochebús,Prepago,3
2022-07-23,Julio,2022,Nochebús,Gratuidad,620
2022-07-24,Julio,2022,Nochebús,Boleto,1012
2022-07-24,Julio,2022,Nochebús,Prepago,0
2022-07-24,Julio,2022,Nochebús,Gratuidad,553
2022-07-25,Julio,2022,Nochebús,Boleto,569
2022-07-25,Julio,2022,Nochebús,Prepago,0
2022-07-25,Julio,2022,Nochebús,Gratuidad,316
2022-07-26,Julio,2022,Nochebús,Boleto,770
2022-07-26,Julio,2022,Nochebús,Prepago,0
2022-07-26,Julio,2022,Nochebús,Gratuidad,432
2022-07-27,Julio,2022,Nochebús,Boleto,769
2022-07-27,Julio,2022,Nochebús,Prepago,1
2022-07-27,Julio,2022,Nochebús,Gratuidad,422
2022-07-28,Julio,2022,Nochebús,Boleto,905
2022-07-28,Julio,2022,Nochebús,Prepago,6
2022-07-28,Julio,2022,Nochebús,Gratuidad,510
2022-07-29,Julio,2022,Nochebús,Boleto,988
2022-07-29,Julio,2022,Nochebús,Prepago,3
2022-07-29,Julio,2022,Nochebús,Gratuidad,537
2022-07-30,Julio,2022,Nochebús,Boleto,1248
2022-07-30,Julio,2022,Nochebús,Prepago,1
2022-07-30,Julio,2022,Nochebús,Gratuidad,671
2022-07-31,Julio,2022,Nochebús,Boleto,1271
2022-07-31,Julio,2022,Nochebús,Prepago,0
2022-07-31,Julio,2022,Nochebús,Gratuidad,699
2022-07-01,Julio,2022,Ordinario,Boleto,90691
2022-07-01,Julio,2022,Ordinario,Prepago,1492
2022-07-01,Julio,2022,Ordinario,Gratuidad,21520
2022-07-02,Julio,2022,Ordinario,Boleto,48639
2022-07-02,Julio,2022,Ordinario,Prepago,666
2022-07-02,Julio,2022,Ordinario,Gratuidad,11539
2022-07-03,Julio,2022,Ordinario,Boleto,39588
2022-07-03,Julio,2022,Ordinario,Prepago,277
2022-07-03,Julio,2022,Ordinario,Gratuidad,9384
2022-07-04,Julio,2022,Ordinario,Boleto,82779
2022-07-04,Julio,2022,Ordinario,Prepago,1099
2022-07-04,Julio,2022,Ordinario,Gratuidad,19632
2022-07-05,Julio,2022,Ordinario,Boleto,86056
2022-07-05,Julio,2022,Ordinario,Prepago,1282
2022-07-05,Julio,2022,Ordinario,Gratuidad,20415
2022-07-06,Julio,2022,Ordinario,Boleto,72022
2022-07-06,Julio,2022,Ordinario,Prepago,941
2022-07-06,Julio,2022,Ordinario,Gratuidad,17088
2022-07-07,Julio,2022,Ordinario,Boleto,71194
2022-07-07,Julio,2022,Ordinario,Prepago,918
2022-07-07,Julio,2022,Ordinario,Gratuidad,16889
2022-07-08,Julio,2022,Ordinario,Boleto,75894
2022-07-08,Julio,2022,Ordinario,Prepago,991
2022-07-08,Julio,2022,Ordinario,Gratuidad,18011
2022-07-09,Julio,2022,Ordinario,Boleto,33751
2022-07-09,Julio,2022,Ordinario,Prepago,477
2022-07-09,Julio,2022,Ordinario,Gratuidad,8005
2022-07-10,Julio,2022,Ordinario,Boleto,22837
2022-07-10,Julio,2022,Ordinario,Prepago,224
2022-07-10,Julio,2022,Ordinario,Gratuidad,5410
2022-07-11,Julio,2022,Ordinario,Boleto,61188
2022-07-11,Julio,2022,Ordinario,Prepago,554
2022-07-11,Julio,2022,Ordinario,Gratuidad,14515
2022-07-12,Julio,2022,Ordinario,Boleto,54916
2022-07-12,Julio,2022,Ordinario,Prepago,572
2022-07-12,Julio,2022,Ordinario,Gratuidad,13033
2022-07-13,Julio,2022,Ordinario,Boleto,57300
2022-07-13,Julio,2022,Ordinario,Prepago,497
2022-07-13,Julio,2022,Ordinario,Gratuidad,13591
2022-07-14,Julio,2022,Ordinario,Boleto,53253
2022-07-14,Julio,2022,Ordinario,Prepago,499
2022-07-14,Julio,2022,Ordinario,Gratuidad,12630
2022-07-15,Julio,2022,Ordinario,Boleto,55441
2022-07-15,Julio,2022,Ordinario,Prepago,530
2022-07-15,Julio,2022,Ordinario,Gratuidad,13152
2022-07-16,Julio,2022,Ordinario,Boleto,31242
2022-07-16,Julio,2022,Ordinario,Prepago,250
2022-07-16,Julio,2022,Ordinario,Gratuidad,7409
2022-07-17,Julio,2022,Ordinario,Boleto,18967
2022-07-17,Julio,2022,Ordinario,Prepago,207
2022-07-17,Julio,2022,Ordinario,Gratuidad,4496
2022-07-18,Julio,2022,Ordinario,Boleto,58040
2022-07-18,Julio,2022,Ordinario,Prepago,491
2022-07-18,Julio,2022,Ordinario,Gratuidad,13765
2022-07-19,Julio,2022,Ordinario,Boleto,59241
2022-07-19,Julio,2022,Ordinario,Prepago,440
2022-07-19,Julio,2022,Ordinario,Gratuidad,14046
2022-07-20,Julio,2022,Ordinario,Boleto,58053
2022-07-20,Julio,2022,Ordinario,Prepago,667
2022-07-20,Julio,2022,Ordinario,Gratuidad,13767
2022-07-21,Julio,2022,Ordinario,Boleto,53894
2022-07-21,Julio,2022,Ordinario,Prepago,712
2022-07-21,Julio,2022,Ordinario,Gratuidad,12788
2022-07-22,Julio,2022,Ordinario,Boleto,56611
2022-07-22,Julio,2022,Ordinario,Prepago,641
2022-07-22,Julio,2022,Ordinario,Gratuidad,13434
2022-07-23,Julio,2022,Ordinario,Boleto,27695
2022-07-23,Julio,2022,Ordinario,Prepago,238
2022-07-23,Julio,2022,Ordinario,Gratuidad,6567
2022-07-24,Julio,2022,Ordinario,Boleto,21640
2022-07-24,Julio,2022,Ordinario,Prepago,310
2022-07-24,Julio,2022,Ordinario,Gratuidad,5137
2022-07-25,Julio,2022,Ordinario,Boleto,62525
2022-07-25,Julio,2022,Ordinario,Prepago,719
2022-07-25,Julio,2022,Ordinario,Gratuidad,14832
2022-07-26,Julio,2022,Ordinario,Boleto,63284
2022-07-26,Julio,2022,Ordinario,Prepago,769
2022-07-26,Julio,2022,Ordinario,Gratuidad,15010
2022-07-27,Julio,2022,Ordinario,Boleto,58261
2022-07-27,Julio,2022,Ordinario,Prepago,632
2022-07-27,Julio,2022,Ordinario,Gratuidad,13821
2022-07-28,Julio,2022,Ordinario,Boleto,63539
2022-07-28,Julio,2022,Ordinario,Prepago,764
2022-07-28,Julio,2022,Ordinario,Gratuidad,15075
2022-07-29,Julio,2022,Ordinario,Boleto,58222
2022-07-29,Julio,2022,Ordinario,Prepago,656
2022-07-29,Julio,2022,Ordinario,Gratuidad,13821
2022-07-30,Julio,2022,Ordinario,Boleto,33560
2022-07-30,Julio,2022,Ordinario,Prepago,366
2022-07-30,Julio,2022,Ordinario,Gratuidad,7955
2022-07-31,Julio,2022,Ordinario,Boleto,24120
2022-07-31,Julio,2022,Ordinario,Prepago,212
2022-07-31,Julio,2022,Ordinario,Gratuidad,5721
2022-07-01,Julio,2022,S/Metro,Boleto,54352
2022-07-01,Julio,2022,S/Metro,Prepago,1262
2022-07-01,Julio,2022,S/Metro,Gratuidad,12926
2022-07-02,Julio,2022,S/Metro,Boleto,39015
2022-07-02,Julio,2022,S/Metro,Prepago,865
2022-07-02,Julio,2022,S/Metro,Gratuidad,9261
2022-07-03,Julio,2022,S/Metro,Boleto,22969
2022-07-03,Julio,2022,S/Metro,Prepago,550
2022-07-03,Julio,2022,S/Metro,Gratuidad,5452
2022-07-04,Julio,2022,S/Metro,Boleto,45565
2022-07-04,Julio,2022,S/Metro,Prepago,1381
2022-07-04,Julio,2022,S/Metro,Gratuidad,10850
2022-07-05,Julio,2022,S/Metro,Boleto,53825
2022-07-05,Julio,2022,S/Metro,Prepago,1386
2022-07-05,Julio,2022,S/Metro,Gratuidad,12778
2022-07-06,Julio,2022,S/Metro,Boleto,52002
2022-07-06,Julio,2022,S/Metro,Prepago,1997
2022-07-06,Julio,2022,S/Metro,Gratuidad,12365
2022-07-07,Julio,2022,S/Metro,Boleto,56101
2022-07-07,Julio,2022,S/Metro,Prepago,2738
2022-07-07,Julio,2022,S/Metro,Gratuidad,13330
2022-07-08,Julio,2022,S/Metro,Boleto,61543
2022-07-08,Julio,2022,S/Metro,Prepago,3492
2022-07-08,Julio,2022,S/Metro,Gratuidad,14617
2022-07-09,Julio,2022,S/Metro,Boleto,37673
2022-07-09,Julio,2022,S/Metro,Prepago,876
2022-07-09,Julio,2022,S/Metro,Gratuidad,8942
2022-07-10,Julio,2022,S/Metro,Boleto,27247
2022-07-10,Julio,2022,S/Metro,Prepago,701
2022-07-10,Julio,2022,S/Metro,Gratuidad,6465
2022-07-11,Julio,2022,S/Metro,Boleto,111172
2022-07-11,Julio,2022,S/Metro,Prepago,22519
2022-07-11,Julio,2022,S/Metro,Gratuidad,26429
2022-07-12,Julio,2022,S/Metro,Boleto,110067
2022-07-12,Julio,2022,S/Metro,Prepago,23787
2022-07-12,Julio,2022,S/Metro,Gratuidad,26156
2022-07-13,Julio,2022,S/Metro,Boleto,123073
2022-07-13,Julio,2022,S/Metro,Prepago,24300
2022-07-13,Julio,2022,S/Metro,Gratuidad,29245
2022-07-14,Julio,2022,S/Metro,Boleto,119835
2022-07-14,Julio,2022,S/Metro,Prepago,24869
2022-07-14,Julio,2022,S/Metro,Gratuidad,28500
2022-07-15,Julio,2022,S/Metro,Boleto,126954
2022-07-15,Julio,2022,S/Metro,Prepago,24730
2022-07-15,Julio,2022,S/Metro,Gratuidad,30172
2022-07-16,Julio,2022,S/Metro,Boleto,121644
2022-07-16,Julio,2022,S/Metro,Prepago,22306
2022-07-16,Julio,2022,S/Metro,Gratuidad,28902
2022-07-17,Julio,2022,S/Metro,Boleto,87156
2022-07-17,Julio,2022,S/Metro,Prepago,14651
2022-07-17,Julio,2022,S/Metro,Gratuidad,20693
2022-07-18,Julio,2022,S/Metro,Boleto,131789
2022-07-18,Julio,2022,S/Metro,Prepago,25507
2022-07-18,Julio,2022,S/Metro,Gratuidad,31320
2022-07-19,Julio,2022,S/Metro,Boleto,123245
2022-07-19,Julio,2022,S/Metro,Prepago,22970
2022-07-19,Julio,2022,S/Metro,Gratuidad,29310
2022-07-20,Julio,2022,S/Metro,Boleto,126298
2022-07-20,Julio,2022,S/Metro,Prepago,27432
2022-07-20,Julio,2022,S/Metro,Gratuidad,30031
2022-07-21,Julio,2022,S/Metro,Boleto,128046
2022-07-21,Julio,2022,S/Metro,Prepago,26504
2022-07-21,Julio,2022,S/Metro,Gratuidad,30442
2022-07-22,Julio,2022,S/Metro,Boleto,136640
2022-07-22,Julio,2022,S/Metro,Prepago,26632
2022-07-22,Julio,2022,S/Metro,Gratuidad,32476
2022-07-23,Julio,2022,S/Metro,Boleto,124212
2022-07-23,Julio,2022,S/Metro,Prepago,21865
2022-07-23,Julio,2022,S/Metro,Gratuidad,29506
2022-07-24,Julio,2022,S/Metro,Boleto,84520
2022-07-24,Julio,2022,S/Metro,Prepago,14464
2022-07-24,Julio,2022,S/Metro,Gratuidad,20084
2022-07-25,Julio,2022,S/Metro,Boleto,129024
2022-07-25,Julio,2022,S/Metro,Prepago,25395
2022-07-25,Julio,2022,S/Metro,Gratuidad,30699
2022-07-26,Julio,2022,S/Metro,Boleto,131788
2022-07-26,Julio,2022,S/Metro,Prepago,26462
2022-07-26,Julio,2022,S/Metro,Gratuidad,31327
2022-07-27,Julio,2022,S/Metro,Boleto,129812
2022-07-27,Julio,2022,S/Metro,Prepago,26521
2022-07-27,Julio,2022,S/Metro,Gratuidad,30868
2022-07-28,Julio,2022,S/Metro,Boleto,128959
2022-07-28,Julio,2022,S/Metro,Prepago,26432
2022-07-28,Julio,2022,S/Metro,Gratuidad,30675
2022-07-29,Julio,2022,S/Metro,Boleto,135425
2022-07-29,Julio,2022,S/Metro,Prepago,26094
2022-07-29,Julio,2022,S/Metro,Gratuidad,32185
2022-07-30,Julio,2022,S/Metro,Boleto,122864
2022-07-30,Julio,2022,S/Metro,Prepago,21112
2022-07-30,Julio,2022,S/Metro,Gratuidad,29172
2022-07-31,Julio,2022,S/Metro,Boleto,91954
2022-07-31,Julio,2022,S/Metro,Prepago,15693
2022-07-31,Julio,2022,S/Metro,Gratuidad,21848
2022-08-01,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-01,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-01,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-02,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-02,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-02,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-03,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-03,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-03,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-04,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-04,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-04,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-05,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-05,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-05,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-06,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-06,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-06,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-07,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-07,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-07,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-08,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-08,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-08,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-09,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-09,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-09,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-10,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-10,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-10,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-11,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-11,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-11,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-12,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-12,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-12,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-13,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-13,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-13,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-14,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-14,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-14,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-15,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-15,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-15,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-16,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-16,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-16,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-17,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-17,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-17,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-18,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-18,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-18,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-19,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-19,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-19,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-20,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-20,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-20,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-21,Agosto,2022,Sevicios Temporales,Boleto,0
2022-08-21,Agosto,2022,Sevicios Temporales,Prepago,0
2022-08-21,Agosto,2022,Sevicios Temporales,Gratuidad,0
2022-08-22,Agosto,2022,Sevicios Temporales,Boleto,11546
2022-08-22,Agosto,2022,Sevicios Temporales,Prepago,58
2022-08-22,Agosto,2022,Sevicios Temporales,Gratuidad,2732
2022-08-23,Agosto,2022,Sevicios Temporales,Boleto,9778
2022-08-23,Agosto,2022,Sevicios Temporales,Prepago,45
2022-08-23,Agosto,2022,Sevicios Temporales,Gratuidad,2312
2022-08-24,Agosto,2022,Sevicios Temporales,Boleto,8995
2022-08-24,Agosto,2022,Sevicios Temporales,Prepago,21
2022-08-24,Agosto,2022,Sevicios Temporales,Gratuidad,2127
2022-08-25,Agosto,2022,Sevicios Temporales,Boleto,9827
2022-08-25,Agosto,2022,Sevicios Temporales,Prepago,22
2022-08-25,Agosto,2022,Sevicios Temporales,Gratuidad,2325
2022-08-26,Agosto,2022,Sevicios Temporales,Boleto,9408
2022-08-26,Agosto,2022,Sevicios Temporales,Prepago,21
2022-08-26,Agosto,2022,Sevicios Temporales,Gratuidad,2225
2022-08-27,Agosto,2022,Sevicios Temporales,Boleto,7064
2022-08-27,Agosto,2022,Sevicios Temporales,Prepago,14
2022-08-27,Agosto,2022,Sevicios Temporales,Gratuidad,1670
2022-08-28,Agosto,2022,Sevicios Temporales,Boleto,5187
2022-08-28,Agosto,2022,Sevicios Temporales,Prepago,24
2022-08-28,Agosto,2022,Sevicios Temporales,Gratuidad,1226
2022-08-29,Agosto,2022,Sevicios Temporales,Boleto,8954
2022-08-29,Agosto,2022,Sevicios Temporales,Prepago,15
2022-08-29,Agosto,2022,Sevicios Temporales,Gratuidad,2118
2022-08-30,Agosto,2022,Sevicios Temporales,Boleto,9355
2022-08-30,Agosto,2022,Sevicios Temporales,Prepago,1
2022-08-30,Agosto,2022,Sevicios Temporales,Gratuidad,2212
2022-08-31,Agosto,2022,Sevicios Temporales,Boleto,8661
2022-08-31,Agosto,2022,Sevicios Temporales,Prepago,19
2022-08-31,Agosto,2022,Sevicios Temporales,Gratuidad,2047
2022-08-01,Agosto,2022,Atenea,Boleto,13063
2022-08-01,Agosto,2022,Atenea,Prepago,4
2022-08-01,Agosto,2022,Atenea,Gratuidad,3088
2022-08-02,Agosto,2022,Atenea,Boleto,13071
2022-08-02,Agosto,2022,Atenea,Prepago,10
2022-08-02,Agosto,2022,Atenea,Gratuidad,3090
2022-08-03,Agosto,2022,Atenea,Boleto,13947
2022-08-03,Agosto,2022,Atenea,Prepago,4
2022-08-03,Agosto,2022,Atenea,Gratuidad,3298
2022-08-04,Agosto,2022,Atenea,Boleto,15272
2022-08-04,Agosto,2022,Atenea,Prepago,11
2022-08-04,Agosto,2022,Atenea,Gratuidad,3612
2022-08-05,Agosto,2022,Atenea,Boleto,13180
2022-08-05,Agosto,2022,Atenea,Prepago,4
2022-08-05,Agosto,2022,Atenea,Gratuidad,3119
2022-08-06,Agosto,2022,Atenea,Boleto,5575
2022-08-06,Agosto,2022,Atenea,Prepago,0
2022-08-06,Agosto,2022,Atenea,Gratuidad,1318
2022-08-07,Agosto,2022,Atenea,Boleto,3302
2022-08-07,Agosto,2022,Atenea,Prepago,0
2022-08-07,Agosto,2022,Atenea,Gratuidad,780
2022-08-08,Agosto,2022,Atenea,Boleto,12805
2022-08-08,Agosto,2022,Atenea,Prepago,19
2022-08-08,Agosto,2022,Atenea,Gratuidad,3027
2022-08-09,Agosto,2022,Atenea,Boleto,12351
2022-08-09,Agosto,2022,Atenea,Prepago,16
2022-08-09,Agosto,2022,Atenea,Gratuidad,2920
2022-08-10,Agosto,2022,Atenea,Boleto,13336
2022-08-10,Agosto,2022,Atenea,Prepago,7
2022-08-10,Agosto,2022,Atenea,Gratuidad,3155
2022-08-11,Agosto,2022,Atenea,Boleto,13470
2022-08-11,Agosto,2022,Atenea,Prepago,0
2022-08-11,Agosto,2022,Atenea,Gratuidad,3184
2022-08-12,Agosto,2022,Atenea,Boleto,14063
2022-08-12,Agosto,2022,Atenea,Prepago,19
2022-08-12,Agosto,2022,Atenea,Gratuidad,3325
2022-08-13,Agosto,2022,Atenea,Boleto,4664
2022-08-13,Agosto,2022,Atenea,Prepago,2
2022-08-13,Agosto,2022,Atenea,Gratuidad,1103
2022-08-14,Agosto,2022,Atenea,Boleto,2666
2022-08-14,Agosto,2022,Atenea,Prepago,19
2022-08-14,Agosto,2022,Atenea,Gratuidad,630
2022-08-15,Agosto,2022,Atenea,Boleto,15191
2022-08-15,Agosto,2022,Atenea,Prepago,38
2022-08-15,Agosto,2022,Atenea,Gratuidad,3595
2022-08-16,Agosto,2022,Atenea,Boleto,13746
2022-08-16,Agosto,2022,Atenea,Prepago,26
2022-08-16,Agosto,2022,Atenea,Gratuidad,3250
2022-08-17,Agosto,2022,Atenea,Boleto,14470
2022-08-17,Agosto,2022,Atenea,Prepago,0
2022-08-17,Agosto,2022,Atenea,Gratuidad,3421
2022-08-18,Agosto,2022,Atenea,Boleto,13414
2022-08-18,Agosto,2022,Atenea,Prepago,8
2022-08-18,Agosto,2022,Atenea,Gratuidad,3171
2022-08-19,Agosto,2022,Atenea,Boleto,14040
2022-08-19,Agosto,2022,Atenea,Prepago,6
2022-08-19,Agosto,2022,Atenea,Gratuidad,3319
2022-08-20,Agosto,2022,Atenea,Boleto,5971
2022-08-20,Agosto,2022,Atenea,Prepago,17
2022-08-20,Agosto,2022,Atenea,Gratuidad,1411
2022-08-21,Agosto,2022,Atenea,Boleto,4350
2022-08-21,Agosto,2022,Atenea,Prepago,0
2022-08-21,Agosto,2022,Atenea,Gratuidad,1028
2022-08-22,Agosto,2022,Atenea,Boleto,12330
2022-08-22,Agosto,2022,Atenea,Prepago,22
2022-08-22,Agosto,2022,Atenea,Gratuidad,2915
2022-08-23,Agosto,2022,Atenea,Boleto,13689
2022-08-23,Agosto,2022,Atenea,Prepago,23
2022-08-23,Agosto,2022,Atenea,Gratuidad,3237
2022-08-24,Agosto,2022,Atenea,Boleto,14667
2022-08-24,Agosto,2022,Atenea,Prepago,12
2022-08-24,Agosto,2022,Atenea,Gratuidad,3467
2022-08-25,Agosto,2022,Atenea,Boleto,14972
2022-08-25,Agosto,2022,Atenea,Prepago,7
2022-08-25,Agosto,2022,Atenea,Gratuidad,3540
2022-08-26,Agosto,2022,Atenea,Boleto,15648
2022-08-26,Agosto,2022,Atenea,Prepago,19
2022-08-26,Agosto,2022,Atenea,Gratuidad,3699
2022-08-27,Agosto,2022,Atenea,Boleto,5628
2022-08-27,Agosto,2022,Atenea,Prepago,0
2022-08-27,Agosto,2022,Atenea,Gratuidad,1331
2022-08-28,Agosto,2022,Atenea,Boleto,5062
2022-08-28,Agosto,2022,Atenea,Prepago,0
2022-08-28,Agosto,2022,Atenea,Gratuidad,1197
2022-08-29,Agosto,2022,Atenea,Boleto,17812
2022-08-29,Agosto,2022,Atenea,Prepago,7
2022-08-29,Agosto,2022,Atenea,Gratuidad,4211
2022-08-30,Agosto,2022,Atenea,Boleto,16833
2022-08-30,Agosto,2022,Atenea,Prepago,39
2022-08-30,Agosto,2022,Atenea,Gratuidad,3980
2022-08-31,Agosto,2022,Atenea,Boleto,18177
2022-08-31,Agosto,2022,Atenea,Prepago,46
2022-08-31,Agosto,2022,Atenea,Gratuidad,4298
2022-08-01,Agosto,2022,Ecoatenea,Boleto,315
2022-08-01,Agosto,2022,Ecoatenea,Prepago,43
2022-08-01,Agosto,2022,Ecoatenea,Gratuidad,74
2022-08-02,Agosto,2022,Ecoatenea,Boleto,671
2022-08-02,Agosto,2022,Ecoatenea,Prepago,80
2022-08-02,Agosto,2022,Ecoatenea,Gratuidad,160
2022-08-03,Agosto,2022,Ecoatenea,Boleto,407
2022-08-03,Agosto,2022,Ecoatenea,Prepago,52
2022-08-03,Agosto,2022,Ecoatenea,Gratuidad,97
2022-08-04,Agosto,2022,Ecoatenea,Boleto,0
2022-08-04,Agosto,2022,Ecoatenea,Prepago,0
2022-08-04,Agosto,2022,Ecoatenea,Gratuidad,0
2022-08-05,Agosto,2022,Ecoatenea,Boleto,225
