fecha,anio,mes,linea,afluencia
6/22/2020,2020,Junio,Linea 2,64348
6/22/2020,2020,Junio,Linea 3,55446
6/22/2020,2020,Junio,Linea 4,20188
6/22/2020,2020,Junio,Linea 5,33798
6/22/2020,2020,Junio,Linea 7,54741
6/23/2020,2020,Junio,Linea 1,135510
6/23/2020,2020,Junio,Linea 2,63319
6/23/2020,2020,Junio,Linea 3,52125
6/23/2020,2020,Junio,Linea 4,19459
6/23/2020,2020,Junio,Linea 5,32490
6/23/2020,2020,Junio,Linea 6,69965
6/23/2020,2020,Junio,Linea 7,55720
6/24/2020,2020,Junio,Linea 1,138778
6/24/2020,2020,Junio,Linea 3,57666
6/24/2020,2020,Junio,Linea 4,22491
6/24/2020,2020,Junio,Linea 5,35909
6/24/2020,2020,Junio,Linea 6,69399
6/24/2020,2020,Junio,Linea 2,67025
6/24/2020,2020,Junio,Linea 7,61268
6/25/2020,2020,Junio,Linea 2,66210
6/25/2020,2020,Junio,Linea 3,55779
6/25/2020,2020,Junio,Linea 6,73200
6/25/2020,2020,Junio,Linea 7,57808
6/25/2020,2020,Junio,Linea 1,141100
6/25/2020,2020,Junio,Linea 4,22414
6/25/2020,2020,Junio,Linea 5,34967
6/26/2020,2020,Junio,Linea 1,137864
6/26/2020,2020,Junio,Linea 4,23908
6/26/2020,2020,Junio,Linea 2,70407
6/26/2020,2020,Junio,Linea 3,57588
6/26/2020,2020,Junio,Linea 5,36774
6/26/2020,2020,Junio,Linea 6,70032
6/26/2020,2020,Junio,Linea 7,59658
6/27/2020,2020,Junio,Linea 1,89257
6/27/2020,2020,Junio,Linea 6,56101
6/27/2020,2020,Junio,Linea 2,51424
6/27/2020,2020,Junio,Linea 3,42786
6/27/2020,2020,Junio,Linea 5,32266
6/27/2020,2020,Junio,Linea 7,42187
6/27/2020,2020,Junio,Linea 4,21759
6/28/2020,2020,Junio,Linea 1,58152
6/28/2020,2020,Junio,Linea 3,34979
6/28/2020,2020,Junio,Linea 6,35603
6/28/2020,2020,Junio,Linea 5,23768
6/28/2020,2020,Junio,Linea 2,33379
6/28/2020,2020,Junio,Linea 4,10278
6/28/2020,2020,Junio,Linea 7,30312
6/29/2020,2020,Junio,Linea 6,76219
6/29/2020,2020,Junio,Linea 7,65475
6/29/2020,2020,Junio,Linea 1,149839
6/29/2020,2020,Junio,Linea 2,67574
6/29/2020,2020,Junio,Linea 3,63047
6/29/2020,2020,Junio,Linea 4,23827
6/29/2020,2020,Junio,Linea 5,38153
6/30/2020,2020,Junio,Linea 5,40289
6/30/2020,2020,Junio,Linea 6,79624
6/30/2020,2020,Junio,Linea 7,70012
6/30/2020,2020,Junio,Linea 3,63816
6/30/2020,2020,Junio,Linea 4,24884
6/30/2020,2020,Junio,Linea 1,153019
6/30/2020,2020,Junio,Linea 2,70460
7/1/2020,2020,Julio,Linea 4,28493
7/1/2020,2020,Julio,Linea 5,42106
7/1/2020,2020,Julio,Linea 2,72008
7/1/2020,2020,Julio,Linea 7,67054
7/1/2020,2020,Julio,Linea 1,158690
7/1/2020,2020,Julio,Linea 3,66399
7/1/2020,2020,Julio,Linea 6,81415
7/2/2020,2020,Julio,Linea 1,154077
7/2/2020,2020,Julio,Linea 3,65783
7/2/2020,2020,Julio,Linea 2,72492
7/2/2020,2020,Julio,Linea 4,28766
7/2/2020,2020,Julio,Linea 5,40491
7/2/2020,2020,Julio,Linea 6,80019
7/2/2020,2020,Julio,Linea 7,70806
7/3/2020,2020,Julio,Linea 2,70266
7/3/2020,2020,Julio,Linea 1,158449
7/3/2020,2020,Julio,Linea 3,66333
7/3/2020,2020,Julio,Linea 4,31014
7/3/2020,2020,Julio,Linea 6,82448
7/3/2020,2020,Julio,Linea 5,44239
7/3/2020,2020,Julio,Linea 7,72492
7/4/2020,2020,Julio,Linea 1,106106
7/4/2020,2020,Julio,Linea 3,52364
7/4/2020,2020,Julio,Linea 5,34259
7/4/2020,2020,Julio,Linea 6,62746
7/4/2020,2020,Julio,Linea 7,54075
7/4/2020,2020,Julio,Linea 4,25112
7/4/2020,2020,Julio,Linea 2,53433
7/5/2020,2020,Julio,Linea 2,35229
7/5/2020,2020,Julio,Linea 5,24900
7/5/2020,2020,Julio,Linea 1,63497
7/5/2020,2020,Julio,Linea 4,10710
7/5/2020,2020,Julio,Linea 3,30981
7/5/2020,2020,Julio,Linea 6,37563
7/5/2020,2020,Julio,Linea 7,32622
7/6/2020,2020,Julio,Linea 2,71230
7/6/2020,2020,Julio,Linea 4,30835
7/6/2020,2020,Julio,Linea 6,82013
7/6/2020,2020,Julio,Linea 7,44139
7/6/2020,2020,Julio,Linea 1,157426
7/6/2020,2020,Julio,Linea 3,66658
7/6/2020,2020,Julio,Linea 5,41295
7/7/2020,2020,Julio,Linea 1,158689
7/7/2020,2020,Julio,Linea 2,71391
7/7/2020,2020,Julio,Linea 3,65008
7/7/2020,2020,Julio,Linea 4,29383
7/7/2020,2020,Julio,Linea 7,44239
7/7/2020,2020,Julio,Linea 5,42505
7/7/2020,2020,Julio,Linea 6,80975
7/8/2020,2020,Julio,Linea 1,162820
7/8/2020,2020,Julio,Linea 3,69020
7/8/2020,2020,Julio,Linea 2,73733
7/8/2020,2020,Julio,Linea 4,33112
7/8/2020,2020,Julio,Linea 5,39693
7/8/2020,2020,Julio,Linea 6,81708
7/8/2020,2020,Julio,Linea 7,46249
7/9/2020,2020,Julio,Linea 3,68234
7/9/2020,2020,Julio,Linea 5,39923
7/9/2020,2020,Julio,Linea 7,44727
7/9/2020,2020,Julio,Linea 1,162504
7/9/2020,2020,Julio,Linea 2,72573
7/9/2020,2020,Julio,Linea 6,81005
7/9/2020,2020,Julio,Linea 4,32077
7/10/2020,2020,Julio,Linea 7,47512
7/10/2020,2020,Julio,Linea 1,166091
7/10/2020,2020,Julio,Linea 2,75364
7/10/2020,2020,Julio,Linea 3,75502
7/10/2020,2020,Julio,Linea 4,28474
7/10/2020,2020,Julio,Linea 5,43988
7/10/2020,2020,Julio,Linea 6,85064
7/11/2020,2020,Julio,Linea 2,56562
7/11/2020,2020,Julio,Linea 7,34825
7/11/2020,2020,Julio,Linea 1,112629
7/11/2020,2020,Julio,Linea 3,50717
7/11/2020,2020,Julio,Linea 4,25504
7/11/2020,2020,Julio,Linea 5,35929
7/11/2020,2020,Julio,Linea 6,65540
7/12/2020,2020,Julio,Linea 3,35372
7/12/2020,2020,Julio,Linea 4,11029
7/12/2020,2020,Julio,Linea 5,25097
7/12/2020,2020,Julio,Linea 6,40741
7/12/2020,2020,Julio,Linea 7,22577
7/12/2020,2020,Julio,Linea 1,68698
7/12/2020,2020,Julio,Linea 2,38175
7/13/2020,2020,Julio,Linea 2,74950
7/13/2020,2020,Julio,Linea 5,41700
7/13/2020,2020,Julio,Linea 6,84508
7/13/2020,2020,Julio,Linea 1,165068
7/13/2020,2020,Julio,Linea 4,33175
7/13/2020,2020,Julio,Linea 3,70876
7/13/2020,2020,Julio,Linea 7,47433
7/14/2020,2020,Julio,Linea 1,168057
7/14/2020,2020,Julio,Linea 5,41855
7/14/2020,2020,Julio,Linea 6,84868
7/14/2020,2020,Julio,Linea 3,69216
7/14/2020,2020,Julio,Linea 7,46885
7/14/2020,2020,Julio,Linea 2,73899
7/14/2020,2020,Julio,Linea 4,31783
7/15/2020,2020,Julio,Linea 1,173049
7/15/2020,2020,Julio,Linea 6,87741
7/15/2020,2020,Julio,Linea 2,78066
7/15/2020,2020,Julio,Linea 3,74445
7/15/2020,2020,Julio,Linea 4,28643
7/15/2020,2020,Julio,Linea 5,43638
7/15/2020,2020,Julio,Linea 7,50894
7/16/2020,2020,Julio,Linea 1,172027
7/16/2020,2020,Julio,Linea 4,32536
7/16/2020,2020,Julio,Linea 7,49648
7/16/2020,2020,Julio,Linea 6,87823
7/16/2020,2020,Julio,Linea 2,78361
7/16/2020,2020,Julio,Linea 3,72623
7/16/2020,2020,Julio,Linea 5,42602
7/17/2020,2020,Julio,Linea 4,35766
7/17/2020,2020,Julio,Linea 6,88164
7/17/2020,2020,Julio,Linea 1,174470
7/17/2020,2020,Julio,Linea 5,46282
7/17/2020,2020,Julio,Linea 7,51285
7/17/2020,2020,Julio,Linea 2,77441
7/17/2020,2020,Julio,Linea 3,77105
7/18/2020,2020,Julio,Linea 6,67875
7/18/2020,2020,Julio,Linea 1,118835
7/18/2020,2020,Julio,Linea 4,33508
7/18/2020,2020,Julio,Linea 5,37275
7/18/2020,2020,Julio,Linea 7,37500
7/18/2020,2020,Julio,Linea 2,61195
7/18/2020,2020,Julio,Linea 3,57292
7/19/2020,2020,Julio,Linea 7,24124
7/19/2020,2020,Julio,Linea 3,35987
7/19/2020,2020,Julio,Linea 4,15096
7/19/2020,2020,Julio,Linea 1,72780
7/19/2020,2020,Julio,Linea 2,39744
7/19/2020,2020,Julio,Linea 5,26054
7/19/2020,2020,Julio,Linea 6,45167
7/20/2020,2020,Julio,Linea 3,73653
7/20/2020,2020,Julio,Linea 4,27669
7/20/2020,2020,Julio,Linea 1,172204
7/20/2020,2020,Julio,Linea 2,77372
7/20/2020,2020,Julio,Linea 5,43466
7/20/2020,2020,Julio,Linea 6,87145
7/20/2020,2020,Julio,Linea 7,49691
7/21/2020,2020,Julio,Linea 3,71209
7/21/2020,2020,Julio,Linea 1,170269
7/21/2020,2020,Julio,Linea 2,77507
7/21/2020,2020,Julio,Linea 5,42451
7/21/2020,2020,Julio,Linea 7,49488
7/21/2020,2020,Julio,Linea 4,34589
7/21/2020,2020,Julio,Linea 6,85798
7/22/2020,2020,Julio,Linea 1,172834
7/22/2020,2020,Julio,Linea 2,77896
7/22/2020,2020,Julio,Linea 4,27099
7/22/2020,2020,Julio,Linea 5,43227
7/22/2020,2020,Julio,Linea 6,86960
7/22/2020,2020,Julio,Linea 7,44697
7/22/2020,2020,Julio,Linea 3,74364
7/23/2020,2020,Julio,Linea 4,33916
7/23/2020,2020,Julio,Linea 6,85665
7/23/2020,2020,Julio,Linea 1,172518
7/23/2020,2020,Julio,Linea 2,76508
7/23/2020,2020,Julio,Linea 3,72049
7/23/2020,2020,Julio,Linea 5,42343
7/23/2020,2020,Julio,Linea 7,49833
7/24/2020,2020,Julio,Linea 1,177517
7/24/2020,2020,Julio,Linea 2,79411
7/24/2020,2020,Julio,Linea 5,46242
7/24/2020,2020,Julio,Linea 7,51602
7/24/2020,2020,Julio,Linea 3,78189
7/24/2020,2020,Julio,Linea 4,36998
7/24/2020,2020,Julio,Linea 6,89154
7/25/2020,2020,Julio,Linea 1,117696
7/25/2020,2020,Julio,Linea 3,54628
7/25/2020,2020,Julio,Linea 6,70399
7/25/2020,2020,Julio,Linea 7,37271
7/25/2020,2020,Julio,Linea 2,59756
7/25/2020,2020,Julio,Linea 4,33970
7/25/2020,2020,Julio,Linea 5,37067
7/26/2020,2020,Julio,Linea 3,35361
7/26/2020,2020,Julio,Linea 5,26133
7/26/2020,2020,Julio,Linea 7,22205
7/26/2020,2020,Julio,Linea 1,72798
7/26/2020,2020,Julio,Linea 4,13645
7/26/2020,2020,Julio,Linea 2,38937
7/26/2020,2020,Julio,Linea 6,42756
7/27/2020,2020,Julio,Linea 1,172424
7/27/2020,2020,Julio,Linea 2,76940
7/27/2020,2020,Julio,Linea 3,72503
7/27/2020,2020,Julio,Linea 4,32268
7/27/2020,2020,Julio,Linea 5,42656
7/27/2020,2020,Julio,Linea 7,49765
7/27/2020,2020,Julio,Linea 6,86480
7/28/2020,2020,Julio,Linea 4,33337
7/28/2020,2020,Julio,Linea 1,173157
7/28/2020,2020,Julio,Linea 2,77150
7/28/2020,2020,Julio,Linea 3,71732
7/28/2020,2020,Julio,Linea 5,43301
7/28/2020,2020,Julio,Linea 6,85937
7/28/2020,2020,Julio,Linea 7,49799
7/29/2020,2020,Julio,Linea 6,85841
7/29/2020,2020,Julio,Linea 4,34014
7/29/2020,2020,Julio,Linea 5,42413
7/29/2020,2020,Julio,Linea 7,47192
7/29/2020,2020,Julio,Linea 1,176532
7/29/2020,2020,Julio,Linea 2,77854
7/29/2020,2020,Julio,Linea 3,71830
7/30/2020,2020,Julio,Linea 2,78037
7/30/2020,2020,Julio,Linea 3,76028
7/30/2020,2020,Julio,Linea 6,88343
7/30/2020,2020,Julio,Linea 1,177372
7/30/2020,2020,Julio,Linea 4,34394
7/30/2020,2020,Julio,Linea 7,51014
7/30/2020,2020,Julio,Linea 5,43631
7/31/2020,2020,Julio,Linea 2,82776
7/31/2020,2020,Julio,Linea 5,47102
7/31/2020,2020,Julio,Linea 3,75275
7/31/2020,2020,Julio,Linea 1,186347
7/31/2020,2020,Julio,Linea 4,36290
7/31/2020,2020,Julio,Linea 6,94702
7/31/2020,2020,Julio,Linea 7,52262
8/1/2020,2020,Agosto,Linea 2,63366
8/1/2020,2020,Agosto,Linea 3,63536
8/1/2020,2020,Agosto,Linea 1,128363
8/1/2020,2020,Agosto,Linea 5,40454
8/1/2020,2020,Agosto,Linea 4,36292
8/1/2020,2020,Agosto,Linea 6,72301
8/1/2020,2020,Agosto,Linea 7,41063
8/2/2020,2020,Agosto,Linea 2,41033
8/2/2020,2020,Agosto,Linea 4,15299
8/2/2020,2020,Agosto,Linea 5,28405
8/2/2020,2020,Agosto,Linea 6,47410
8/2/2020,2020,Agosto,Linea 1,75448
8/2/2020,2020,Agosto,Linea 3,40041
8/2/2020,2020,Agosto,Linea 7,25328
8/3/2020,2020,Agosto,Linea 3,77091
8/3/2020,2020,Agosto,Linea 7,60582
8/3/2020,2020,Agosto,Linea 4,36702
8/3/2020,2020,Agosto,Linea 5,47055
8/3/2020,2020,Agosto,Linea 1,187536
8/3/2020,2020,Agosto,Linea 2,81367
8/3/2020,2020,Agosto,Linea 6,92469
8/4/2020,2020,Agosto,Linea 3,78037
8/4/2020,2020,Agosto,Linea 6,92833
8/4/2020,2020,Agosto,Linea 7,62121
8/4/2020,2020,Agosto,Linea 2,81799
8/4/2020,2020,Agosto,Linea 5,46341
8/4/2020,2020,Agosto,Linea 1,186374
8/4/2020,2020,Agosto,Linea 4,35574
8/5/2020,2020,Agosto,Linea 1,190465
8/5/2020,2020,Agosto,Linea 3,79180
8/5/2020,2020,Agosto,Linea 4,38871
8/5/2020,2020,Agosto,Linea 5,47168
8/5/2020,2020,Agosto,Linea 7,61240
8/5/2020,2020,Agosto,Linea 2,85750
8/5/2020,2020,Agosto,Linea 6,90641
8/6/2020,2020,Agosto,Linea 4,35741
8/6/2020,2020,Agosto,Linea 5,44760
8/6/2020,2020,Agosto,Linea 6,93942
8/6/2020,2020,Agosto,Linea 7,58042
8/6/2020,2020,Agosto,Linea 1,185089
8/6/2020,2020,Agosto,Linea 2,80019
8/6/2020,2020,Agosto,Linea 3,76915
8/7/2020,2020,Agosto,Linea 4,40503
8/7/2020,2020,Agosto,Linea 5,48745
8/7/2020,2020,Agosto,Linea 6,90238
8/7/2020,2020,Agosto,Linea 7,63014
8/7/2020,2020,Agosto,Linea 2,85583
8/7/2020,2020,Agosto,Linea 1,195713
8/7/2020,2020,Agosto,Linea 3,82944
8/8/2020,2020,Agosto,Linea 1,126796
8/8/2020,2020,Agosto,Linea 2,64310
8/8/2020,2020,Agosto,Linea 5,37333
8/8/2020,2020,Agosto,Linea 6,69781
8/8/2020,2020,Agosto,Linea 7,40427
8/8/2020,2020,Agosto,Linea 4,36863
8/8/2020,2020,Agosto,Linea 3,59958
8/9/2020,2020,Agosto,Linea 1,73456
8/9/2020,2020,Agosto,Linea 5,30980
8/9/2020,2020,Agosto,Linea 7,26773
8/9/2020,2020,Agosto,Linea 2,40375
8/9/2020,2020,Agosto,Linea 3,38312
8/9/2020,2020,Agosto,Linea 4,15438
8/9/2020,2020,Agosto,Linea 6,47767
8/10/2020,2020,Agosto,Linea 1,188559
8/10/2020,2020,Agosto,Linea 3,78671
8/10/2020,2020,Agosto,Linea 6,93011
8/10/2020,2020,Agosto,Linea 7,60370
8/10/2020,2020,Agosto,Linea 2,83151
8/10/2020,2020,Agosto,Linea 4,36288
8/10/2020,2020,Agosto,Linea 5,46037
8/11/2020,2020,Agosto,Linea 1,192878
8/11/2020,2020,Agosto,Linea 2,84189
8/11/2020,2020,Agosto,Linea 3,79723
8/11/2020,2020,Agosto,Linea 4,34275
8/11/2020,2020,Agosto,Linea 5,45426
8/11/2020,2020,Agosto,Linea 6,92468
8/11/2020,2020,Agosto,Linea 7,57726
8/12/2020,2020,Agosto,Linea 3,79755
8/12/2020,2020,Agosto,Linea 7,62285
8/12/2020,2020,Agosto,Linea 4,31393
8/12/2020,2020,Agosto,Linea 5,46207
8/12/2020,2020,Agosto,Linea 1,190939
8/12/2020,2020,Agosto,Linea 2,84133
8/12/2020,2020,Agosto,Linea 6,92152
8/13/2020,2020,Agosto,Linea 1,194652
8/13/2020,2020,Agosto,Linea 3,79482
8/13/2020,2020,Agosto,Linea 6,92505
8/13/2020,2020,Agosto,Linea 2,84894
8/13/2020,2020,Agosto,Linea 7,62767
8/13/2020,2020,Agosto,Linea 4,39415
8/13/2020,2020,Agosto,Linea 5,46633
8/14/2020,2020,Agosto,Linea 5,49048
8/14/2020,2020,Agosto,Linea 7,62219
8/14/2020,2020,Agosto,Linea 2,88076
8/14/2020,2020,Agosto,Linea 3,83762
8/14/2020,2020,Agosto,Linea 6,97482
8/14/2020,2020,Agosto,Linea 1,209623
8/14/2020,2020,Agosto,Linea 4,38969
8/15/2020,2020,Agosto,Linea 1,135187
8/15/2020,2020,Agosto,Linea 3,67123
8/15/2020,2020,Agosto,Linea 5,45392
8/15/2020,2020,Agosto,Linea 6,78498
8/15/2020,2020,Agosto,Linea 7,49013
8/15/2020,2020,Agosto,Linea 4,18238
8/15/2020,2020,Agosto,Linea 2,70218
8/16/2020,2020,Agosto,Linea 4,14482
8/16/2020,2020,Agosto,Linea 2,45851
8/16/2020,2020,Agosto,Linea 3,44520
8/16/2020,2020,Agosto,Linea 6,56127
8/16/2020,2020,Agosto,Linea 7,29599
8/16/2020,2020,Agosto,Linea 1,89292
8/16/2020,2020,Agosto,Linea 5,29909
8/17/2020,2020,Agosto,Linea 1,195064
8/17/2020,2020,Agosto,Linea 2,84937
8/17/2020,2020,Agosto,Linea 3,80730
8/17/2020,2020,Agosto,Linea 4,40174
8/17/2020,2020,Agosto,Linea 5,47264
8/17/2020,2020,Agosto,Linea 7,64638
8/17/2020,2020,Agosto,Linea 6,92410
8/18/2020,2020,Agosto,Linea 1,200778
8/18/2020,2020,Agosto,Linea 3,81983
8/18/2020,2020,Agosto,Linea 4,40792
8/18/2020,2020,Agosto,Linea 6,94961
8/18/2020,2020,Agosto,Linea 7,63177
8/18/2020,2020,Agosto,Linea 2,84411
8/18/2020,2020,Agosto,Linea 5,47615
8/19/2020,2020,Agosto,Linea 2,85062
8/19/2020,2020,Agosto,Linea 6,94602
8/19/2020,2020,Agosto,Linea 3,82806
8/19/2020,2020,Agosto,Linea 4,40880
8/19/2020,2020,Agosto,Linea 5,47955
8/19/2020,2020,Agosto,Linea 1,202462
8/19/2020,2020,Agosto,Linea 7,65886
8/20/2020,2020,Agosto,Linea 5,47151
8/20/2020,2020,Agosto,Linea 6,94782
8/20/2020,2020,Agosto,Linea 4,41449
8/20/2020,2020,Agosto,Linea 1,200416
8/20/2020,2020,Agosto,Linea 2,86164
8/20/2020,2020,Agosto,Linea 3,83450
8/20/2020,2020,Agosto,Linea 7,66105
8/21/2020,2020,Agosto,Linea 7,65544
8/21/2020,2020,Agosto,Linea 2,88826
8/21/2020,2020,Agosto,Linea 3,85919
8/21/2020,2020,Agosto,Linea 1,209837
8/21/2020,2020,Agosto,Linea 4,43024
8/21/2020,2020,Agosto,Linea 5,50133
8/21/2020,2020,Agosto,Linea 6,98707
8/22/2020,2020,Agosto,Linea 3,66676
8/22/2020,2020,Agosto,Linea 4,42948
8/22/2020,2020,Agosto,Linea 5,41930
8/22/2020,2020,Agosto,Linea 6,74788
8/22/2020,2020,Agosto,Linea 7,51246
8/22/2020,2020,Agosto,Linea 1,141997
8/22/2020,2020,Agosto,Linea 2,69875
8/23/2020,2020,Agosto,Linea 1,84024
8/23/2020,2020,Agosto,Linea 4,17183
8/23/2020,2020,Agosto,Linea 2,49391
8/23/2020,2020,Agosto,Linea 6,54522
8/23/2020,2020,Agosto,Linea 7,17718
8/23/2020,2020,Agosto,Linea 3,43892
8/23/2020,2020,Agosto,Linea 5,30589
8/24/2020,2020,Agosto,Linea 3,78395
8/24/2020,2020,Agosto,Linea 4,36508
8/24/2020,2020,Agosto,Linea 7,61902
8/24/2020,2020,Agosto,Linea 1,196688
8/24/2020,2020,Agosto,Linea 2,82236
8/24/2020,2020,Agosto,Linea 5,46396
8/24/2020,2020,Agosto,Linea 6,90546
8/25/2020,2020,Agosto,Linea 2,83812
8/25/2020,2020,Agosto,Linea 7,63648
8/25/2020,2020,Agosto,Linea 1,192542
8/25/2020,2020,Agosto,Linea 3,80018
8/25/2020,2020,Agosto,Linea 4,36560
8/25/2020,2020,Agosto,Linea 5,46105
8/25/2020,2020,Agosto,Linea 6,93181
8/26/2020,2020,Agosto,Linea 5,47226
8/26/2020,2020,Agosto,Linea 7,67936
8/26/2020,2020,Agosto,Linea 2,85311
8/26/2020,2020,Agosto,Linea 3,81424
8/26/2020,2020,Agosto,Linea 6,94411
8/26/2020,2020,Agosto,Linea 1,203622
8/26/2020,2020,Agosto,Linea 4,40489
8/27/2020,2020,Agosto,Linea 1,197143
8/27/2020,2020,Agosto,Linea 2,85061
8/27/2020,2020,Agosto,Linea 5,47917
8/27/2020,2020,Agosto,Linea 4,41579
8/27/2020,2020,Agosto,Linea 7,66388
8/27/2020,2020,Agosto,Linea 3,80665
8/27/2020,2020,Agosto,Linea 6,94720
8/28/2020,2020,Agosto,Linea 2,87754
8/28/2020,2020,Agosto,Linea 4,42245
8/28/2020,2020,Agosto,Linea 3,87197
8/28/2020,2020,Agosto,Linea 5,49012
8/28/2020,2020,Agosto,Linea 1,212713
8/28/2020,2020,Agosto,Linea 6,105238
8/28/2020,2020,Agosto,Linea 7,70349
8/29/2020,2020,Agosto,Linea 1,142728
8/29/2020,2020,Agosto,Linea 2,74633
8/29/2020,2020,Agosto,Linea 3,67846
8/29/2020,2020,Agosto,Linea 7,49640
8/29/2020,2020,Agosto,Linea 5,42785
8/29/2020,2020,Agosto,Linea 4,42109
8/29/2020,2020,Agosto,Linea 6,74067
8/30/2020,2020,Agosto,Linea 1,85040
8/30/2020,2020,Agosto,Linea 2,51323
8/30/2020,2020,Agosto,Linea 3,44978
8/30/2020,2020,Agosto,Linea 6,56677
8/30/2020,2020,Agosto,Linea 7,21298
8/30/2020,2020,Agosto,Linea 4,16833
8/30/2020,2020,Agosto,Linea 5,32565
8/31/2020,2020,Agosto,Linea 1,208192
8/31/2020,2020,Agosto,Linea 4,41770
8/31/2020,2020,Agosto,Linea 2,87323
8/31/2020,2020,Agosto,Linea 3,84706
8/31/2020,2020,Agosto,Linea 5,49864
8/31/2020,2020,Agosto,Linea 6,98877
8/31/2020,2020,Agosto,Linea 7,69497
9/1/2020,2020,Septiembre,Linea 4,42603
9/1/2020,2020,Septiembre,Linea 5,50553
9/1/2020,2020,Septiembre,Linea 3,85099
9/1/2020,2020,Septiembre,Linea 6,100204
9/1/2020,2020,Septiembre,Linea 1,210250
9/1/2020,2020,Septiembre,Linea 2,89366
9/1/2020,2020,Septiembre,Linea 7,69605
9/2/2020,2020,Septiembre,Linea 3,86604
9/2/2020,2020,Septiembre,Linea 5,50963
9/2/2020,2020,Septiembre,Linea 6,100189
9/2/2020,2020,Septiembre,Linea 7,72995
9/2/2020,2020,Septiembre,Linea 2,89052
9/2/2020,2020,Septiembre,Linea 1,213842
9/2/2020,2020,Septiembre,Linea 4,43350
9/3/2020,2020,Septiembre,Linea 6,98356
9/3/2020,2020,Septiembre,Linea 2,88863
9/3/2020,2020,Septiembre,Linea 3,86264
9/3/2020,2020,Septiembre,Linea 4,42806
9/3/2020,2020,Septiembre,Linea 5,49692
9/3/2020,2020,Septiembre,Linea 7,65468
9/3/2020,2020,Septiembre,Linea 1,207120
9/4/2020,2020,Septiembre,Linea 2,91392
9/4/2020,2020,Septiembre,Linea 3,89221
9/4/2020,2020,Septiembre,Linea 7,72720
9/4/2020,2020,Septiembre,Linea 4,43925
9/4/2020,2020,Septiembre,Linea 1,217279
9/4/2020,2020,Septiembre,Linea 5,51229
9/4/2020,2020,Septiembre,Linea 6,101483
9/5/2020,2020,Septiembre,Linea 5,43683
9/5/2020,2020,Septiembre,Linea 6,76413
9/5/2020,2020,Septiembre,Linea 1,140591
9/5/2020,2020,Septiembre,Linea 2,67755
9/5/2020,2020,Septiembre,Linea 3,66317
9/5/2020,2020,Septiembre,Linea 4,43692
9/5/2020,2020,Septiembre,Linea 7,48882
9/6/2020,2020,Septiembre,Linea 1,85569
9/6/2020,2020,Septiembre,Linea 5,34446
9/6/2020,2020,Septiembre,Linea 6,54462
9/6/2020,2020,Septiembre,Linea 7,31361
9/6/2020,2020,Septiembre,Linea 2,45873
9/6/2020,2020,Septiembre,Linea 3,44148
9/6/2020,2020,Septiembre,Linea 4,18122
9/7/2020,2020,Septiembre,Linea 1,206134
9/7/2020,2020,Septiembre,Linea 2,87649
9/7/2020,2020,Septiembre,Linea 3,83420
9/7/2020,2020,Septiembre,Linea 4,41697
9/7/2020,2020,Septiembre,Linea 7,72510
9/7/2020,2020,Septiembre,Linea 5,86844
9/7/2020,2020,Septiembre,Linea 6,99321
9/8/2020,2020,Septiembre,Linea 2,89517
9/8/2020,2020,Septiembre,Linea 5,89645
9/8/2020,2020,Septiembre,Linea 7,70040
9/8/2020,2020,Septiembre,Linea 1,206793
9/8/2020,2020,Septiembre,Linea 3,82377
9/8/2020,2020,Septiembre,Linea 4,42916
9/8/2020,2020,Septiembre,Linea 6,97604
9/9/2020,2020,Septiembre,Linea 3,84551
9/9/2020,2020,Septiembre,Linea 1,211958
9/9/2020,2020,Septiembre,Linea 2,89753
9/9/2020,2020,Septiembre,Linea 5,94483
9/9/2020,2020,Septiembre,Linea 4,43184
9/9/2020,2020,Septiembre,Linea 6,98166
9/9/2020,2020,Septiembre,Linea 7,72819
9/10/2020,2020,Septiembre,Linea 1,210450
9/10/2020,2020,Septiembre,Linea 2,89779
9/10/2020,2020,Septiembre,Linea 7,70380
9/10/2020,2020,Septiembre,Linea 3,82515
9/10/2020,2020,Septiembre,Linea 4,42474
9/10/2020,2020,Septiembre,Linea 5,89675
9/10/2020,2020,Septiembre,Linea 6,97903
9/11/2020,2020,Septiembre,Linea 5,95336
9/11/2020,2020,Septiembre,Linea 6,104040
9/11/2020,2020,Septiembre,Linea 7,79490
9/11/2020,2020,Septiembre,Linea 4,45329
9/11/2020,2020,Septiembre,Linea 1,218368
9/11/2020,2020,Septiembre,Linea 2,92599
9/11/2020,2020,Septiembre,Linea 3,89572
9/12/2020,2020,Septiembre,Linea 3,67412
9/12/2020,2020,Septiembre,Linea 4,46825
9/12/2020,2020,Septiembre,Linea 5,81141
9/12/2020,2020,Septiembre,Linea 6,76228
9/12/2020,2020,Septiembre,Linea 1,145592
9/12/2020,2020,Septiembre,Linea 2,72169
9/12/2020,2020,Septiembre,Linea 7,60602
9/13/2020,2020,Septiembre,Linea 1,91292
9/13/2020,2020,Septiembre,Linea 4,21136
9/13/2020,2020,Septiembre,Linea 6,56498
9/13/2020,2020,Septiembre,Linea 7,36946
9/13/2020,2020,Septiembre,Linea 3,45354
9/13/2020,2020,Septiembre,Linea 2,46813
9/13/2020,2020,Septiembre,Linea 5,59662
9/14/2020,2020,Septiembre,Linea 1,216083
9/14/2020,2020,Septiembre,Linea 2,93506
9/14/2020,2020,Septiembre,Linea 5,101132
9/14/2020,2020,Septiembre,Linea 6,104566
