cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1987,139471,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1988,156516,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1989,160113,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1990,187994,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1991,190485,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1992,238408,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1993,271209,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1994,209702,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1995,225369,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1996,221073,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1997,224250,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1998,279671,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,1999,287919,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2000,270516,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2001,259530,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2002,250302,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2003,243294,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2004,274560,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2005,246099,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2006,298076,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2007,348871,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2008,361278,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2009,387122,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2010,401469,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2011,429965,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2012,462299,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2013,483955,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2014,612259,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2015,648410,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2016,677353,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2017,717188,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2018,773593,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2019,818332,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2020,829582,No especificada
09,Ciudad de México,007,Iztapalapa,6207048973,Vehículos de motor registrados en circulación,2021,842452,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1980,32646,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1981,34863,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1982,34278,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1983,30901,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1984,31302,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1985,31954,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1986,26472,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1987,26388,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1988,27856,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1989,28792,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1990,33367,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1991,31617,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1992,37593,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1993,42952,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1994,39460,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1995,41171,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1996,39987,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1997,40553,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1998,48471,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,1999,50263,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2000,48733,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2001,46975,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2002,45454,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2003,44265,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2004,50236,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2005,59427,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2006,65398,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2007,70320,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2008,69929,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2009,73979,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2010,76927,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2011,82117,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2012,88459,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2013,92441,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2014,111218,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2015,117270,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2016,122143,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2017,127428,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2018,133052,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2019,138884,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2020,140441,No especificada
09,Ciudad de México,008,La Magdalena Contreras,6207048973,Vehículos de motor registrados en circulación,2021,142776,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1980,5355,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1981,5719,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1982,5657,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1983,5103,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1984,5169,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1985,5282,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1986,4386,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1987,4848,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1988,5542,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1989,5696,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1990,6885,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1991,6977,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1992,11154,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1993,12523,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1994,8615,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1995,9085,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1996,8916,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1997,8978,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1998,9967,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,1999,10133,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2000,10249,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2001,9711,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2002,9260,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2003,8890,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2004,10043,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2005,14110,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2006,15582,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2007,16738,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2008,16641,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2009,17505,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2010,18630,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2011,19756,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2012,21158,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2013,22198,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2014,47431,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2015,49452,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2016,50963,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2017,52807,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2018,55756,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2019,58273,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2020,58956,No especificada
09,Ciudad de México,009,Milpa Alta,6207048973,Vehículos de motor registrados en circulación,2021,59839,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1980,141715,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1981,151337,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1982,148850,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1983,134191,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1984,135920,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1985,138767,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1986,114978,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1987,114163,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1988,123750,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1989,126672,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1990,146201,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1991,145533,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1992,188526,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1993,214606,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1994,156665,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1995,166257,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1996,161219,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1997,164107,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1998,193564,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,1999,201209,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2000,195213,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2001,187666,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2002,181248,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2003,176328,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2004,199855,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2005,130558,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2006,162010,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2007,189430,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2008,200810,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2009,219018,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2010,228738,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2011,248861,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2012,271756,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2013,290993,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2014,337999,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2015,363818,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2016,386264,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2017,408239,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2018,434976,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2019,458792,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2020,463614,No especificada
09,Ciudad de México,010,Álvaro Obregón,6207048973,Vehículos de motor registrados en circulación,2021,474962,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1980,14982,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1981,15999,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1982,15598,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1983,14045,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1984,14222,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1985,14493,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1986,11973,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1987,13579,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1988,15854,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1989,16332,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1990,19504,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1991,19952,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1992,23633,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1993,26791,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1994,23829,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1995,25300,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1996,24485,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1997,24905,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1998,30731,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,1999,31774,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2000,30062,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2001,28848,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2002,27822,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2003,27024,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2004,30489,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2005,51702,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2006,58193,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2007,64584,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2008,65151,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2009,68806,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2010,71593,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2011,75888,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2012,81628,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2013,85801,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2014,106700,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2015,113311,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2016,118571,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2017,125912,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2018,135607,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2019,144753,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2020,147473,No especificada
09,Ciudad de México,011,Tláhuac,6207048973,Vehículos de motor registrados en circulación,2021,150700,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1980,87777,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1981,93730,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1982,92753,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1983,83696,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1984,84776,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1985,86662,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1986,71947,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1987,72000,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1988,81487,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1989,82958,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1990,96661,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1991,96973,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1992,101708,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1993,114978,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1994,114104,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1995,123456,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1996,120229,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1997,122484,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1998,155313,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,1999,162095,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2000,150121,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2001,144376,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2002,139461,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2003,135641,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2004,153889,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2005,189962,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2006,210895,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2007,228943,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2008,229682,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2009,244572,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2010,253429,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2011,272628,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2012,291824,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2013,305651,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2014,339880,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2015,357839,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2016,373299,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2017,388746,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2018,405755,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2019,421955,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2020,426572,No especificada
09,Ciudad de México,012,Tlalpan,6207048973,Vehículos de motor registrados en circulación,2021,433705,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1980,32586,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1981,34797,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1982,34236,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1983,30868,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1984,31268,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1985,31927,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1986,26455,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1987,28342,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1988,32155,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1989,32584,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1990,38418,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1991,39798,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1992,49672,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1993,54978,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1994,46064,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1995,48552,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1996,46837,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1997,47508,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1998,59087,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,1999,61640,No especificada
09,Ciudad de México,013,Xochimilco,6207048973,Vehículos de motor registrados en circulación,2000,57745,No especificada
